Operator ID,Operator Name,Operator Type,Service Subcategory,Commission Type,B2B Commission BELOW 5K
2157,"Orchids the International School, Tathawade",education,Postpaid,fixed,
2157,"Orchids the International School, Tathawade",education,DTH Recharge,fixed,
2157,"Orchids the International School, Tathawade",education,Cable Recharge,fixed,
2157,"Orchids the International School, Tathawade",education,Electricity,fixed,
2157,"Orchids the International School, Tathawade",education,Broadband,fixed,
2157,"Orchids the International School, Tathawade",education,Gas,fixed,
2157,"Orchids the International School, Tathawade",education,Water,fixed,
2157,"Orchids the International School, Tathawade",education,Landline,fixed,
2157,"Orchids the International School, Tathawade",education,Tax,fixed,
2157,"Orchids the International School, Tathawade",education,Credit Card,fixed,
2157,"Orchids the International School, Tathawade",education,Housing Society,fixed,
2157,"Orchids the International School, Tathawade",education,OTT Subscription,fixed,
2157,"Orchids the International School, Tathawade",education,Education Fees,fixed,
2157,"Orchids the International School, Tathawade",education,Municipal Tax,fixed,
2157,"Orchids the International School, Tathawade",education,Clubs & Associations,fixed,
2157,"Orchids the International School, Tathawade",education,Cable TV,fixed,
2157,"Orchids the International School, Tathawade",education,LPG Cylinder,fixed,
2157,"Orchids the International School, Tathawade",education,Hospital,fixed,
2157,"Orchids the International School, Tathawade",education,Insurance,fixed,
2157,"Orchids the International School, Tathawade",education,Loan EMI,fixed,
2157,"Orchids the International School, Tathawade",education,FASTag,fixed,
2157,"Orchids the International School, Tathawade",education,Municipal Services,fixed,
2157,"Orchids the International School, Tathawade",education,Subscription 2,fixed,
2159,"Orchids the International School, Undri",education,Prepaid,fixed,
2159,"Orchids the International School, Undri",education,Postpaid,fixed,
2159,"Orchids the International School, Undri",education,DTH Recharge,fixed,
2159,"Orchids the International School, Undri",education,Cable Recharge,fixed,
2159,"Orchids the International School, Undri",education,Electricity,fixed,
2159,"Orchids the International School, Undri",education,Broadband,fixed,
2159,"Orchids the International School, Undri",education,Gas,fixed,
2159,"Orchids the International School, Undri",education,Water,fixed,
2159,"Orchids the International School, Undri",education,Landline,fixed,
2159,"Orchids the International School, Undri",education,Tax,fixed,
2159,"Orchids the International School, Undri",education,Credit Card,fixed,
2159,"Orchids the International School, Undri",education,Housing Society,fixed,
2159,"Orchids the International School, Undri",education,OTT Subscription,fixed,
2159,"Orchids the International School, Undri",education,Education Fees,fixed,
2159,"Orchids the International School, Undri",education,Municipal Tax,fixed,
2159,"Orchids the International School, Undri",education,Clubs & Associations,fixed,
2159,"Orchids the International School, Undri",education,Cable TV,fixed,
2159,"Orchids the International School, Undri",education,LPG Cylinder,fixed,
2159,"Orchids the International School, Undri",education,Hospital,fixed,
2159,"Orchids the International School, Undri",education,Insurance,fixed,
2159,"Orchids the International School, Undri",education,Loan EMI,fixed,
2159,"Orchids the International School, Undri",education,FASTag,fixed,
2159,"Orchids the International School, Undri",education,Municipal Services,fixed,
2159,"Orchids the International School, Undri",education,Subscription 2,fixed,
2163,"Orchids the International School, Vashi",education,Prepaid,fixed,
2163,"Orchids the International School, Vashi",education,Postpaid,fixed,
2163,"Orchids the International School, Vashi",education,DTH Recharge,fixed,
2163,"Orchids the International School, Vashi",education,Cable Recharge,fixed,
2163,"Orchids the International School, Vashi",education,Electricity,fixed,
2163,"Orchids the International School, Vashi",education,Broadband,fixed,
2163,"Orchids the International School, Vashi",education,Gas,fixed,
2163,"Orchids the International School, Vashi",education,Water,fixed,
2163,"Orchids the International School, Vashi",education,Landline,fixed,
2163,"Orchids the International School, Vashi",education,Tax,fixed,
2163,"Orchids the International School, Vashi",education,Credit Card,fixed,
2163,"Orchids the International School, Vashi",education,Housing Society,fixed,
2163,"Orchids the International School, Vashi",education,OTT Subscription,fixed,
2163,"Orchids the International School, Vashi",education,Education Fees,fixed,
2163,"Orchids the International School, Vashi",education,Municipal Tax,fixed,
2163,"Orchids the International School, Vashi",education,Clubs & Associations,fixed,
2163,"Orchids the International School, Vashi",education,Cable TV,fixed,
2163,"Orchids the International School, Vashi",education,LPG Cylinder,fixed,
2163,"Orchids the International School, Vashi",education,Hospital,fixed,
2163,"Orchids the International School, Vashi",education,Insurance,fixed,
2163,"Orchids the International School, Vashi",education,Loan EMI,fixed,
2163,"Orchids the International School, Vashi",education,FASTag,fixed,
2163,"Orchids the International School, Vashi",education,Municipal Services,fixed,
2163,"Orchids the International School, Vashi",education,Subscription 2,fixed,
2145,"Orchids the International School, Vijaynagar",education,Prepaid,fixed,
2145,"Orchids the International School, Vijaynagar",education,Postpaid,fixed,
2145,"Orchids the International School, Vijaynagar",education,DTH Recharge,fixed,
2145,"Orchids the International School, Vijaynagar",education,Cable Recharge,fixed,
2145,"Orchids the International School, Vijaynagar",education,Electricity,fixed,
2145,"Orchids the International School, Vijaynagar",education,Broadband,fixed,
2145,"Orchids the International School, Vijaynagar",education,Gas,fixed,
2145,"Orchids the International School, Vijaynagar",education,Water,fixed,
2145,"Orchids the International School, Vijaynagar",education,Landline,fixed,
2145,"Orchids the International School, Vijaynagar",education,Tax,fixed,
2145,"Orchids the International School, Vijaynagar",education,Credit Card,fixed,
2145,"Orchids the International School, Vijaynagar",education,Housing Society,fixed,
2145,"Orchids the International School, Vijaynagar",education,OTT Subscription,fixed,
2145,"Orchids the International School, Vijaynagar",education,Education Fees,fixed,
2145,"Orchids the International School, Vijaynagar",education,Municipal Tax,fixed,
2145,"Orchids the International School, Vijaynagar",education,Clubs & Associations,fixed,
2145,"Orchids the International School, Vijaynagar",education,Cable TV,fixed,
2145,"Orchids the International School, Vijaynagar",education,LPG Cylinder,fixed,
2145,"Orchids the International School, Vijaynagar",education,Hospital,fixed,
2145,"Orchids the International School, Vijaynagar",education,Insurance,fixed,
2145,"Orchids the International School, Vijaynagar",education,Loan EMI,fixed,
2145,"Orchids the International School, Vijaynagar",education,FASTag,fixed,
2145,"Orchids the International School, Vijaynagar",education,Municipal Services,fixed,
2145,"Orchids the International School, Vijaynagar",education,Subscription 2,fixed,
2153,"Orchids the International School, Vikroli",education,Prepaid,fixed,
2153,"Orchids the International School, Vikroli",education,Postpaid,fixed,
2153,"Orchids the International School, Vikroli",education,DTH Recharge,fixed,
2153,"Orchids the International School, Vikroli",education,Cable Recharge,fixed,
2153,"Orchids the International School, Vikroli",education,Electricity,fixed,
2153,"Orchids the International School, Vikroli",education,Broadband,fixed,
2153,"Orchids the International School, Vikroli",education,Gas,fixed,
2153,"Orchids the International School, Vikroli",education,Water,fixed,
2153,"Orchids the International School, Vikroli",education,Landline,fixed,
2153,"Orchids the International School, Vikroli",education,Tax,fixed,
2153,"Orchids the International School, Vikroli",education,Credit Card,fixed,
2153,"Orchids the International School, Vikroli",education,Housing Society,fixed,
2153,"Orchids the International School, Vikroli",education,OTT Subscription,fixed,
2153,"Orchids the International School, Vikroli",education,Education Fees,fixed,
2153,"Orchids the International School, Vikroli",education,Municipal Tax,fixed,
2153,"Orchids the International School, Vikroli",education,Clubs & Associations,fixed,
2153,"Orchids the International School, Vikroli",education,Cable TV,fixed,
2153,"Orchids the International School, Vikroli",education,LPG Cylinder,fixed,
2153,"Orchids the International School, Vikroli",education,Hospital,fixed,
2153,"Orchids the International School, Vikroli",education,Insurance,fixed,
2153,"Orchids the International School, Vikroli",education,Loan EMI,fixed,
2153,"Orchids the International School, Vikroli",education,FASTag,fixed,
2153,"Orchids the International School, Vikroli",education,Municipal Services,fixed,
2153,"Orchids the International School, Vikroli",education,Subscription 2,fixed,
5406,Orient Convent Sr Sec School,education,Prepaid,fixed,
5406,Orient Convent Sr Sec School,education,Postpaid,fixed,
5406,Orient Convent Sr Sec School,education,DTH Recharge,fixed,
5406,Orient Convent Sr Sec School,education,Cable Recharge,fixed,
5406,Orient Convent Sr Sec School,education,Electricity,fixed,
5406,Orient Convent Sr Sec School,education,Broadband,fixed,
5406,Orient Convent Sr Sec School,education,Gas,fixed,
